id,name,main_ocid,main_id,tender_id
9891, Elemental Analytics Pty ( Ltd),ocds-9t57fa-55718,ocds-9t57fa-55718-2023-05-29T00:00:00Z,55718
9982,One Connect Solution (Pty) Ltd,ocds-9t57fa-55769,ocds-9t57fa-55769-2023-05-30T00:00:00Z,55769
11194,BAZI DUKHAN CONSULTING ENGINEERS CC,ocds-9t57fa-55768,ocds-9t57fa-55768-2023-05-30T00:00:00Z,55768
12989,MVEZO PLANT AND CIVILS,ocds-9t57fa-55807,ocds-9t57fa-55807-2023-05-30T00:00:00Z,55807
10414,Stefanutti Stocks Pty Ltd,ocds-9t57fa-56373,ocds-9t57fa-56373-2023-06-05T00:00:00Z,56373
10243,MPU-TEE JV (Unincorporated JV) (Lead Partner – Mpuluzana Trading and TEE Consulting Engineers and Project Management),ocds-9t57fa-56624,ocds-9t57fa-56624-2023-06-06T00:00:00Z,56624
10244,ENELAD (Pty) Ltd,ocds-9t57fa-56624,ocds-9t57fa-56624-2023-06-06T00:00:00Z,56624
13704,nkolllllllllllll,ocds-9t57fa-57151,ocds-9t57fa-57151-2023-06-12T00:00:00Z,57151
12036,GM Con JV (Gordian Fence SA/Mmakgoge Group cc),ocds-9t57fa-57209,ocds-9t57fa-57209-2023-06-13T00:00:00Z,57209
12038,Spec Africa Holdings (Pty) Ltd,ocds-9t57fa-57209,ocds-9t57fa-57209-2023-06-13T00:00:00Z,57209
10386,LTP SOLUTIONS ,ocds-9t57fa-57908,ocds-9t57fa-57908-2023-06-20T00:00:00Z,57908
11342,Argents Welding Services ,ocds-9t57fa-58523,ocds-9t57fa-58523-2023-06-27T00:00:00Z,58523
11345,Tarvail Industries ,ocds-9t57fa-58523,ocds-9t57fa-58523-2023-06-27T00:00:00Z,58523
16103,MAAA0140144,ocds-9t57fa-58620,ocds-9t57fa-58620-2023-06-27T00:00:00Z,58620
10238,Evolution Technology Group (ETG),ocds-9t57fa-59246,ocds-9t57fa-59246-2023-07-04T00:00:00Z,59246
11190,Echonoflex ,ocds-9t57fa-59299,ocds-9t57fa-59299-2023-07-04T00:00:00Z,59299
11238,Melior Access Solutions ,ocds-9t57fa-59299,ocds-9t57fa-59299-2023-07-04T00:00:00Z,59299
11944,Creative Harvest (Pty) Ltd,ocds-9t57fa-61027,ocds-9t57fa-61027-2023-07-21T00:00:00Z,61027
12533,GUERRINI MARINE CONSTRUCTION,ocds-9t57fa-62043,ocds-9t57fa-62043-2023-08-01T00:00:00Z,62043
12537,MPU-TEE JV (Unincorporated JV)  (Lead Partner – Mpuluzana Trading and TEE Consulting Engineers and Project Management),ocds-9t57fa-62043,ocds-9t57fa-62043-2023-08-01T00:00:00Z,62043
1097,1. Asika Consulting (Pty) Ltd,ocds-9t57fa-6363,ocds-9t57fa-6363-2021-09-07T00:00:00Z,6363
1102,6. Cognitive Things (Pty)Ltd,ocds-9t57fa-6363,ocds-9t57fa-6363-2021-09-07T00:00:00Z,6363
12898,ADVANCE CALL PTY LTD,ocds-9t57fa-64313,ocds-9t57fa-64313-2023-08-22T00:00:00Z,64313
15388,Amabhansi Pty LTd,ocds-9t57fa-64391,ocds-9t57fa-64391-2023-08-22T00:00:00Z,64391
16358,ABASEMONTI HOLDINGS ,ocds-9t57fa-65149,ocds-9t57fa-65149-2023-08-29T00:00:00Z,65149
16366,ROADSHOW MARKETING CC,ocds-9t57fa-65149,ocds-9t57fa-65149-2023-08-29T00:00:00Z,65149
16360,DLAMINI WEIL  COMMUNICATIONS,ocds-9t57fa-65149,ocds-9t57fa-65149-2023-08-29T00:00:00Z,65149
16383,ELK Projects and Promotions (Pty) Ltd,ocds-9t57fa-65149,ocds-9t57fa-65149-2023-08-29T00:00:00Z,65149
16382,Da Brains Trading CC/ Dabrains Events CC,ocds-9t57fa-65149,ocds-9t57fa-65149-2023-08-29T00:00:00Z,65149
16288,Cassidy Solutions ,ocds-9t57fa-65296,ocds-9t57fa-65296-2023-08-29T00:00:00Z,65296
16294,CSA Fire & Safety,ocds-9t57fa-65296,ocds-9t57fa-65296-2023-08-29T00:00:00Z,65296
19443,GSK Group Facilities Management cc,ocds-9t57fa-66094,ocds-9t57fa-66094-2023-09-05T00:00:00Z,66094
19450, Rinae Thendo Investments and Projects and  Mufendi Suppliers and Projects JV,ocds-9t57fa-66094,ocds-9t57fa-66094-2023-09-05T00:00:00Z,66094
19451,Coolbreeze Air-conditioning & Refrigeration cc,ocds-9t57fa-66094,ocds-9t57fa-66094-2023-09-05T00:00:00Z,66094
12845,All Projex ,ocds-9t57fa-66783,ocds-9t57fa-66783-2023-09-12T00:00:00Z,66783
1294,CANCELLED,ocds-9t57fa-6748,ocds-9t57fa-6748-2021-09-13T00:00:00Z,6748
3168,MUKONA,ocds-9t57fa-6776,ocds-9t57fa-6776-2021-09-13T00:00:00Z,6776
13221,Datacentrix,ocds-9t57fa-68397,ocds-9t57fa-68397-2023-09-26T00:00:00Z,68397
13431,Manisa Technologies ,ocds-9t57fa-68397,ocds-9t57fa-68397-2023-09-26T00:00:00Z,68397
680,1. JumpCO Consulting (Pty) Ltd ,ocds-9t57fa-6873,ocds-9t57fa-6873-2021-09-14T00:00:00Z,6873
622,"LAMOCORP t/a LAMO SOLAR, PHUMELELA MN, SISONKE MAAFRICA TRADING, MUSAVENI ELECTRICAL, VERTICAL BUSINESS SOLUTION, USIZO ENGINEERING, L N CRESENTIA ENTERPRISE, CAVALDO TRADING, MTK INVESTMENTS",ocds-9t57fa-6879,ocds-9t57fa-6879-2021-09-14T00:00:00Z,6879
15287,Cadre Connect,ocds-9t57fa-69194,ocds-9t57fa-69194-2023-10-03T00:00:00Z,69194
17558,Hambolude (Pty) Ltd,ocds-9t57fa-69859,ocds-9t57fa-69859-2023-10-10T00:00:00Z,69859
17562,Try Lil Bytes (Pty)Ltd,ocds-9t57fa-69859,ocds-9t57fa-69859-2023-10-10T00:00:00Z,69859
13220,CSM CONSULTING SERVICES ,ocds-9t57fa-71357,ocds-9t57fa-71357-2023-09-04T00:00:00Z,71357
26615,"MAAA0754588 - (FELIBANZI GROUP), ",ocds-9t57fa-71445,ocds-9t57fa-71445-2023-10-23T00:00:00Z,71445
26619,Ndamodia Trading Pty Ltd,ocds-9t57fa-71445,ocds-9t57fa-71445-2023-10-23T00:00:00Z,71445
18984,Logiconic (Pty) Ltd,ocds-9t57fa-71482,ocds-9t57fa-71482-2023-10-23T00:00:00Z,71482
14329,EOH Mthombo ,ocds-9t57fa-71534,ocds-9t57fa-71534-2023-10-24T00:00:00Z,71534
14331,Consnet,ocds-9t57fa-71534,ocds-9t57fa-71534-2023-10-24T00:00:00Z,71534
20533,Openserve (Pty) Ltd,ocds-9t57fa-71581,ocds-9t57fa-71581-2023-10-24T00:00:00Z,71581
20534,Liquid Telecommunications South Africa (Pty) Ltd ,ocds-9t57fa-71581,ocds-9t57fa-71581-2023-10-24T00:00:00Z,71581
614,1. AMPCON Consulting Engineers,ocds-9t57fa-7204,ocds-9t57fa-7204-2021-09-17T00:00:00Z,7204
13917,CONCLAVE JV,ocds-9t57fa-72946,ocds-9t57fa-72946-2023-11-06T00:00:00Z,72946
13837,Tarvail Industries ,ocds-9t57fa-73040,ocds-9t57fa-73040-2023-11-07T00:00:00Z,73040
13794,BIDDERS LIST FOR DOT,ocds-9t57fa-73062,ocds-9t57fa-73062-2023-11-07T00:00:00Z,73062
13887,Blue Crane Contractors cc,ocds-9t57fa-73057,ocds-9t57fa-73057-2023-11-07T00:00:00Z,73057
13889,Brimis Engineering (Pty) Ltd ,ocds-9t57fa-73057,ocds-9t57fa-73057-2023-11-07T00:00:00Z,73057
13827,Siyaka Consulting ,ocds-9t57fa-75454,ocds-9t57fa-75454-2023-11-27T00:00:00Z,75454
19983,1.    Atlarela Consulting 2.    Ga Go Bonolo Trading & Projects 3.    BanAfrica1 4.    45m Media 5.    Lotus Communications 6.    Litha Communications 7.    Masedi Consultant 8.    M & R Badiri Consultants 9.    BizM8/Zamaphuti 10.    Flamenco Publishing 11.    Ms Chiku Holdings,ocds-9t57fa-76479,ocds-9t57fa-76479-2023-12-14T00:00:00Z,76479
23521,MAAA0511417 - (STEYN WILSON LABORATORIES),ocds-9t57fa-77081,ocds-9t57fa-77081-2023-12-12T00:00:00Z,77081
19452,Thuto Lesedi Solutions (Pty) Ltd,ocds-9t57fa-77128,ocds-9t57fa-77128-2023-12-12T00:00:00Z,77128
16074,Aditiv Solutions,ocds-9t57fa-78305,ocds-9t57fa-78305-2024-01-16T00:00:00Z,78305
15230,"bidder 1, bidder 2, bidder 3",ocds-9t57fa-78315,ocds-9t57fa-78315-2024-01-16T00:00:00Z,78315
25007,Makhaba Security Services-R1 614 966.71-Mctrend System-R476593.79-Xilota Projects-R1152 007.57-Batlokwa group-R3197344.14-KMT Security-R269 909.00-Maxiphumelela-R3623253.34 ,ocds-9t57fa-78765,ocds-9t57fa-78765-2024-01-22T00:00:00Z,78765
15110,BAIKAL TRADING AND PROJECTS,ocds-9t57fa-80182,ocds-9t57fa-80182-2023-11-27T00:00:00Z,80182
16170,VUMILIA AFRICA,ocds-9t57fa-80350,ocds-9t57fa-80350-2024-02-05T00:00:00Z,80350
19787,MAAA0810015 Generator World,ocds-9t57fa-81279,ocds-9t57fa-81279-2024-02-12T00:00:00Z,81279
6786,XTND (Pty) Ltd – Servaas du Plessis,ocds-9t57fa-8301,ocds-9t57fa-8301-2021-10-02T00:00:00Z,8301
16390,Khusela Solutions,ocds-9t57fa-83381,ocds-9t57fa-83381-2023-08-07T00:00:00Z,83381
17110,BVi Consulting Engineers Western Cape (Pty) Ltd ,ocds-9t57fa-83812,ocds-9t57fa-83812-2024-03-05T00:00:00Z,83812
17140,MORALLA CONSULTING ENGINEERS,ocds-9t57fa-83812,ocds-9t57fa-83812-2024-03-05T00:00:00Z,83812
17651,Shimadzu South Africa,ocds-9t57fa-84724,ocds-9t57fa-84724-2024-03-12T00:00:00Z,84724
17653,Anatech Instruments,ocds-9t57fa-84724,ocds-9t57fa-84724-2024-03-12T00:00:00Z,84724
22455,MAAA0013129 - (LOPPSY TRADING),ocds-9t57fa-85903,ocds-9t57fa-85903-2024-03-25T00:00:00Z,85903
18738,1. HHO Consulting Engineers (Pty)Ltd  2.BVi Consulting Engineers Western Cape (Pty)Ltd,ocds-9t57fa-86003,ocds-9t57fa-86003-2024-03-26T00:00:00Z,86003
18747,18. DNMZ Consulting Engineers 19. Mpamot Africa (Pty)Ltd 20. Zutari (Pty)Ltd 21. Mariswe (Pty)Ltd,ocds-9t57fa-86003,ocds-9t57fa-86003-2024-03-26T00:00:00Z,86003
18186,INSIGHT TRAINING SOLUTION PTY LTD ,ocds-9t57fa-86381,ocds-9t57fa-86381-2024-04-02T00:00:00Z,86381
17725,MAAA0431399,ocds-9t57fa-87010,ocds-9t57fa-87010-2024-04-09T00:00:00Z,87010
64431,PALM STATIONERY MANUFACTURERS,ocds-9t57fa-87649,ocds-9t57fa-87649-2024-04-16T00:00:00Z,87649
19488,EOH Mtombo Pty Ltd,ocds-9t57fa-88165,ocds-9t57fa-88165-2024-04-23T00:00:00Z,88165
20348,WILLIAMS HUNT A DIV OF CFAO MOBILITY (PTY)LTD,ocds-9t57fa-89872,ocds-9t57fa-89872-2024-05-13T00:00:00Z,89872
21153,Vida E Sport,ocds-9t57fa-90000,ocds-9t57fa-90000-2024-05-13T00:00:00Z,90000
21156,Marcopolo Mzanzi,ocds-9t57fa-90000,ocds-9t57fa-90000-2024-05-13T00:00:00Z,90000
27075,MAAA0017064 - (PUREAU FRESH WATER COMPANY),ocds-9t57fa-90008,ocds-9t57fa-90008-2024-05-14T00:00:00Z,90008
19181,SOUTH AFRICAN FILM INSTITUTE T/A CREATIVE ARTS COLLEGE,ocds-9t57fa-90110,ocds-9t57fa-90110-2024-05-14T00:00:00Z,90110
23117,Ilex South Africa Pty Ltd,ocds-9t57fa-91715,ocds-9t57fa-91715-2024-06-03T00:00:00Z,91715
19721,BHY INVEST PTY LTD    R 4 434 783.68,ocds-9t57fa-91821,ocds-9t57fa-91821-2024-06-04T00:00:00Z,91821
1326,Austshamoa Services (PTY) Ltd (Lincoln Petersen),ocds-9t57fa-9219,ocds-9t57fa-9219-2021-10-18T00:00:00Z,9219
24761,MAAA0378925 - (DERRICK MARCONI),ocds-9t57fa-92376,ocds-9t57fa-92376-2024-06-10T00:00:00Z,92376
19904,Anqingsa,ocds-9t57fa-93016,ocds-9t57fa-93016-2024-06-14T00:00:00Z,93016
19906,Hartmann Vitamend,ocds-9t57fa-93016,ocds-9t57fa-93016-2024-06-14T00:00:00Z,93016
21015,PH Marketing,ocds-9t57fa-94274,ocds-9t57fa-94274-2024-07-02T00:00:00Z,94274
21017,Carbo Ferrum (Pty) Ltd,ocds-9t57fa-94274,ocds-9t57fa-94274-2024-07-02T00:00:00Z,94274
20536,"Intdev internet Technologies, Singatec (Pty) Ltd , Merafong ICT, Seacom, Infotech, Brilliant Telecommunications (Pty) Ltd, Itec Tiyende (Pty) Ltd, Innovo Networks, Setsibi IT Support Services (Pty) Ltd, Dataproof Communications (Pty) Ltd, Emalangeni Technologies, Inq Digital South Africa (Pty) Ltd, Vodacom, ModenIT",ocds-9t57fa-94689,ocds-9t57fa-94689-2024-07-08T00:00:00Z,94689
21766,Actom Electrical Products,ocds-9t57fa-95333,ocds-9t57fa-95333-2024-07-15T00:00:00Z,95333
21768,Dakalo Langa Electrical (Pty) Ltd,ocds-9t57fa-95333,ocds-9t57fa-95333-2024-07-15T00:00:00Z,95333
22736,MAAA0000037 - (EMALANGENI TECHNOLOGIES),ocds-9t57fa-95418,ocds-9t57fa-95418-2024-07-16T00:00:00Z,95418
21858,MAAA0810015 - (GENERATOR WORLD),ocds-9t57fa-96006,ocds-9t57fa-96006-2024-07-22T00:00:00Z,96006
21086,01.SMEC SOUTH AFRICA- R1 559 510.98,ocds-9t57fa-96761,ocds-9t57fa-96761-2024-08-06T00:00:00Z,96761
21025,Uya and Emihle Trading ,ocds-9t57fa-96821,ocds-9t57fa-96821-2024-07-29T00:00:00Z,96821
20940,Akb Technologies,ocds-9t57fa-96838,ocds-9t57fa-96838-2024-07-29T00:00:00Z,96838
21584,ET- X (Pty)Ltd,ocds-9t57fa-98299,ocds-9t57fa-98299-2024-08-13T00:00:00Z,98299
23433,MAAA0670045 - (NKANIVO DEVELOPMENT CONSULTANTS),ocds-9t57fa-98844,ocds-9t57fa-98844-2024-08-19T00:00:00Z,98844
22271,INILE SUPPLIERS AND SERVICES (PTY) LTD,ocds-9t57fa-99101,ocds-9t57fa-99101-2024-08-20T00:00:00Z,99101
23295,BHOJO SERVICES (Pty) Ltd ,ocds-9t57fa-99101,ocds-9t57fa-99101-2024-08-20T00:00:00Z,99101
20825,MLAZULENI TRADING AND PROJECTS,ocds-9t57fa-99176,ocds-9t57fa-99176-2024-04-23T00:00:00Z,99176
22126,MAAA0254180  SKG Africa Pty Ltd,ocds-9t57fa-99657,ocds-9t57fa-99657-2024-08-26T00:00:00Z,99657
1253,CNP Projects (Pty) Ltd,ocds-9t57fa-10018,ocds-9t57fa-10018-2021-10-26T00:00:00Z,10018
24554,MAAA0163152 - (MAGEJA CONSTRUCTION AND PROJECTS),ocds-9t57fa-100454,ocds-9t57fa-100454-2024-09-03T00:00:00Z,100454
21608,MAAA0127219 - (EBIFLASH),ocds-9t57fa-100579,ocds-9t57fa-100579-2024-09-03T00:00:00Z,100579
21606,MAAA0077259,ocds-9t57fa-100593,ocds-9t57fa-100593-2024-09-03T00:00:00Z,100593
25027,"Mayaza Somike, Ana Care, Bumebothando Holdings, Sebakeng M Trading, Ntlanga Projects, Melva MK, Labmed Technologies, Bio Technology Hub, United Scientific SA, SNG Trading Lehumo Professionals",ocds-9t57fa-100609,ocds-9t57fa-100609-2024-09-03T00:00:00Z,100609
21164,Pro Synergy Enterprises,ocds-9t57fa-100759,ocds-9t57fa-100759-2024-05-07T00:00:00Z,100759
25013,"Lehumo Professional Consultants, Q Point Group, Bumebothando Holdings, Ntlanga Projects & Consulting, Megantix (Pty) Ltd, Whitehead Scientific (Pty) Ltd, Biotechnology Hub Africa, Libra Health Solutions ",ocds-9t57fa-101402,ocds-9t57fa-101402-2024-09-10T00:00:00Z,101402
25014,Oraworks (Pty) Ltd,ocds-9t57fa-101411,ocds-9t57fa-101411-2024-09-10T00:00:00Z,101411
21337,CA COMPUTERS,ocds-9t57fa-101679,ocds-9t57fa-101679-2023-06-20T00:00:00Z,101679
21377,MAAA0007692 ,ocds-9t57fa-101924,ocds-9t57fa-101924-2022-08-08T00:00:00Z,101924
21396,MAAA0007692 ,ocds-9t57fa-101988,ocds-9t57fa-101988-2022-08-08T00:00:00Z,101988
21399,MAAA0007692 ,ocds-9t57fa-101991,ocds-9t57fa-101991-2022-12-23T00:00:00Z,101991
21398,MAAA0007692 ,ocds-9t57fa-101990,ocds-9t57fa-101990-2022-12-23T00:00:00Z,101990
21403,MAAA0007692 ,ocds-9t57fa-101995,ocds-9t57fa-101995-2022-12-23T00:00:00Z,101995
21885,METROPOLITAN HEALTH CORPORATE (PTY) LTD,ocds-9t57fa-102002,ocds-9t57fa-102002-2024-09-16T00:00:00Z,102002
21429,MAAA0007692 ,ocds-9t57fa-102093,ocds-9t57fa-102093-2022-12-23T00:00:00Z,102093
21887,MAAA0015991,ocds-9t57fa-102158,ocds-9t57fa-102158-2024-09-17T00:00:00Z,102158
24485,MAAA0087331 - (NTLANGA PROJECTS AND CONSULTING),ocds-9t57fa-102235,ocds-9t57fa-102235-2024-09-17T00:00:00Z,102235
21503,MAAA0007692 - (BIDVEST OFFICE),ocds-9t57fa-102418,ocds-9t57fa-102418-2022-12-23T00:00:00Z,102418
21840,MAAA0084466 - (UNITED SCIENTIFIC SA),ocds-9t57fa-102786,ocds-9t57fa-102786-2024-09-23T00:00:00Z,102786
26704,NO OFFERS,ocds-9t57fa-104701,ocds-9t57fa-104701-2024-10-14T00:00:00Z,104701
22589,DLADLA AND KHAN AUCTIONEERS (PTY) LTD,ocds-9t57fa-107038,ocds-9t57fa-107038-2024-11-04T00:00:00Z,107038
22502,SIYATHUTHUKA ENTERPRISE (PTY) LTD,ocds-9t57fa-107059,ocds-9t57fa-107059-2024-11-05T00:00:00Z,107059
22144,MAAA0742680 - (LILLIPUT TREATMENT TECHNOLOGIES INTERNATIONAL),ocds-9t57fa-107076,ocds-9t57fa-107076-2024-11-05T00:00:00Z,107076
22132,prince,ocds-9t57fa-107116,ocds-9t57fa-107116-2024-07-16T00:00:00Z,107116
22644,1. Mailtronic Direct Marketing cc 2. Matcom Group (Pty) Ltd 3. Express Roam (Pty) Ltd,ocds-9t57fa-107173,ocds-9t57fa-107173-2024-11-05T00:00:00Z,107173
22165,A & C COSMIC SOLUTION,ocds-9t57fa-107485,ocds-9t57fa-107485-2024-09-10T00:00:00Z,107485
23105,MAAA0127219,ocds-9t57fa-109532,ocds-9t57fa-109532-2024-11-26T00:00:00Z,109532
23376,AFRICA SOFTWARE ARCHITECTS (PTY) LTD	- R3 414 028.00,ocds-9t57fa-109556,ocds-9t57fa-109556-2024-11-26T00:00:00Z,109556
22853,MAAA0044043,ocds-9t57fa-110118,ocds-9t57fa-110118-2024-12-03T00:00:00Z,110118
22732,MAAA1242028 - (SECURITY CONSORTIUM SA),ocds-9t57fa-110150,ocds-9t57fa-110150-2024-12-03T00:00:00Z,110150
3042,Itec Tiyende ,ocds-9t57fa-11017,ocds-9t57fa-11017-2021-11-08T00:00:00Z,11017
1828,Potts Devco (Pty) Ltd,ocds-9t57fa-11072,ocds-9t57fa-11072-2021-11-09T00:00:00Z,11072
8185,Rula Bulk Material Handling Pty Ltd African Commodity Handling Projects (Pty)Ltd  Grinaker- LTA  Eskom Rotek Industries Coeng Consulting and Construction Engineers (Pty) Ltd,ocds-9t57fa-11080,ocds-9t57fa-11080-2021-11-09T00:00:00Z,11080
22781,Cleaning Services,ocds-9t57fa-111071,ocds-9t57fa-111071-2024-05-13T00:00:00Z,111071
24021,MAAA0547942 - (ABAKGOMA TRADING AND PROJECTS),ocds-9t57fa-111079,ocds-9t57fa-111079-2024-12-13T00:00:00Z,111079
22848,VONDIE SOLUTIONS,ocds-9t57fa-111280,ocds-9t57fa-111280-2024-10-29T00:00:00Z,111280
23101,MAAA1035071 - (AFRISHORE),ocds-9t57fa-111338,ocds-9t57fa-111338-2024-12-23T00:00:00Z,111338
2033,No Bids received,ocds-9t57fa-11169,ocds-9t57fa-11169-2021-11-09T00:00:00Z,11169
23609,HODARI GLOBAL,ocds-9t57fa-113671,ocds-9t57fa-113671-2025-02-04T00:00:00Z,113671
23675,Crystal Sparkle Trading 98cc and Yeye Trading (Pty) Ltd JV,ocds-9t57fa-113715,ocds-9t57fa-113715-2025-02-04T00:00:00Z,113715
23967,MAAA0072201 - (OAKANTSWE CONSTRUCTION AND PROJECTS),ocds-9t57fa-114217,ocds-9t57fa-114217-2025-02-10T00:00:00Z,114217
24071,MADIBENG PROPERTY INVESTMENTS (PTY) LTD  R 8 447 486.73,ocds-9t57fa-114356,ocds-9t57fa-114356-2025-02-11T00:00:00Z,114356
23843,MAAA0336293 - (NTLANGA PROJECTS AND CONSULTING),ocds-9t57fa-115597,ocds-9t57fa-115597-2025-02-11T00:00:00Z,115597
24478,MAAA1270040 - (CORAL-I TEST AND MEASUREMENT SOLUTIONS),ocds-9t57fa-116428,ocds-9t57fa-116428-2025-03-04T00:00:00Z,116428
23795,TG Buhlungu Family Trust Properties  R4395672,ocds-9t57fa-116432,ocds-9t57fa-116432-2021-12-06T00:00:00Z,116432
24363,MAAA0018742 - (FACHS BUSINESS CONSULTING AND TRAINING),ocds-9t57fa-117073,ocds-9t57fa-117073-2025-03-10T00:00:00Z,117073
24027,MAAA0431643,ocds-9t57fa-117195,ocds-9t57fa-117195-2024-10-01T00:00:00Z,117195
24549,CSM CONSULTING SERVICES,ocds-9t57fa-117209,ocds-9t57fa-117209-2025-03-11T00:00:00Z,117209
24635,MAAA0024354 - (WASTENG),ocds-9t57fa-117367,ocds-9t57fa-117367-2024-10-14T00:00:00Z,117367
24176,TITIAS BUILDING RENOVATIONS AND MAINTENANCE,ocds-9t57fa-117379,ocds-9t57fa-117379-2024-10-14T00:00:00Z,117379
24022,MAAA0146218 - (STATE INFORMATION TECHNOLOGY AGENCY),ocds-9t57fa-117442,ocds-9t57fa-117442-2022-12-20T00:00:00Z,117442
24829,RNMM Property Group,ocds-9t57fa-117688,ocds-9t57fa-117688-2025-03-17T00:00:00Z,117688
25130,MAAA0668511 - (HAL CIVILS),ocds-9t57fa-117876,ocds-9t57fa-117876-2025-03-18T00:00:00Z,117876
24218,MAAA0146218 - (STATE INFORMATION TECHNOLOGY AGENCY),ocds-9t57fa-118235,ocds-9t57fa-118235-2022-03-01T00:00:00Z,118235
24216,MAAA0146218 - (STATE INFORMATION TECHNOLOGY AGENCY),ocds-9t57fa-118233,ocds-9t57fa-118233-2023-01-09T00:00:00Z,118233
24990,MAAA0024354 - (WASTENG),ocds-9t57fa-118392,ocds-9t57fa-118392-2024-10-14T00:00:00Z,118392
24906,Yieldex Trading (Pty) Ltd,ocds-9t57fa-118739,ocds-9t57fa-118739-2025-03-31T00:00:00Z,118739
25057,Master Code Solution; Nomettco Pty Ltd; Khusela Solutions; Amahle Holdings; Sage Computer Technologies; Technology Infrastructure Architecture; KPG Media Technologies; Tirisano Learning Solutions; First Technology;  A and C Cosmic Solutions; Nambiti Technologies; Million Electric; IPT Holidings; Agape Business Holdings; Takunda Solutions; Onkabetse IT Solutions; Masetla Holdings; Pyrios Digitala Pty Ltd; Gwadlagwadla Group; Sibatech; Enabling Solutions; Aves Cyber Security; Bounty Group; Melody Street Trading 81; Tri-Star Technology; Setsibi; Phondi General Trading; Viewnet Pty Ltd; Lexicon; Veritech Managed Services; Siraha Group; Lebogang Trading; Rockbound Business Solutions; Dynafrica IT Solutions; Introstat; Spanet Technologies and Training Institute; Aariva Pty Ltd;  Eyotech; Global IT Partners; AKB; Computer Solutions International; Bakgaga Technology; Digitech Express; Kanya Africa; Ikasi Solutions; Mogwerele Tshipi Group; IT Zeus Pty Ltd; Lionize Group; Hostonline; Destiny Global Technology; Monka Investment Pty Ltd; Berekang Xcel Enterprise; Techroid Projects; Blax Interactive Trading; Foci Group; Olikim Business Solutions; Marcopolo Mzansi Suppliers,ocds-9t57fa-118976,ocds-9t57fa-118976-2025-04-01T00:00:00Z,118976
24457,WAT BET TRADING ENTERPRISE,ocds-9t57fa-119543,ocds-9t57fa-119543-2025-03-11T00:00:00Z,119543
25762,maaa1501375,ocds-9t57fa-120358,ocds-9t57fa-120358-2019-10-21T00:00:00Z,120358
25627,LKCentrix Solutions (Pty) Ltd,ocds-9t57fa-121405,ocds-9t57fa-121405-2025-05-06T00:00:00Z,121405
25214,MAAA0006446 - (DAVEGLEN 9003 INVESTMENTS),ocds-9t57fa-121510,ocds-9t57fa-121510-2025-05-06T00:00:00Z,121510
25245,The Regal Property Trust,ocds-9t57fa-121920,ocds-9t57fa-121920-2025-05-12T00:00:00Z,121920
25278,ABC Press Pty Ltd,ocds-9t57fa-121924,ocds-9t57fa-121924-2025-05-12T00:00:00Z,121924
25387,MAAA0085844 - (SAROSMA TRUST),ocds-9t57fa-122176,ocds-9t57fa-122176-2025-05-13T00:00:00Z,122176
25073,MAAA0392422 - (AMADWALA TRADING 73),ocds-9t57fa-123281,ocds-9t57fa-123281-2024-09-23T00:00:00Z,123281
26668,BIDVEST LAUNDRY GROUP MAAA0102684,ocds-9t57fa-125836,ocds-9t57fa-125836-2025-06-24T00:00:00Z,125836
25827,"Life Health Solutions, Company Wellness Solutions; Medical Society, Lyra Southern Africa, Odire Occupational Health, Kamano Holdings, Workforce Health care",ocds-9t57fa-126410,ocds-9t57fa-126410-2025-06-30T00:00:00Z,126410
25873,1. BOO ADVISORY SERVICES-R1 732 544.46,ocds-9t57fa-126421,ocds-9t57fa-126421-2025-06-30T00:00:00Z,126421
26734,GOLDWAVE CONSTRUCTION,ocds-9t57fa-126437,ocds-9t57fa-126437-2025-06-30T00:00:00Z,126437
26660,MAAA1376811 - (EGA INTERTRADE PROJECTS),ocds-9t57fa-127722,ocds-9t57fa-127722-2025-07-15T00:00:00Z,127722
26343,MAAA0025528 - (TRACKER CONNECT),ocds-9t57fa-128344,ocds-9t57fa-128344-2025-07-21T00:00:00Z,128344
26549,DIKGWETLO TRADING PTY LTD   R 5 468 400.14,ocds-9t57fa-130432,ocds-9t57fa-130432-2025-08-12T00:00:00Z,130432
26796,Axim Nuclear & Oncology,ocds-9t57fa-131123,ocds-9t57fa-131123-2025-08-19T00:00:00Z,131123
27560,Fidelity ADT and Technical ,ocds-9t57fa-131183,ocds-9t57fa-131183-2025-08-19T00:00:00Z,131183
26334,MAAA0042418 - (NRB PIPING SYSTEMS INLAND),ocds-9t57fa-131678,ocds-9t57fa-131678-2025-03-31T00:00:00Z,131678
1721,No Bids Received,ocds-9t57fa-13181,ocds-9t57fa-13181-2021-11-30T00:00:00Z,13181
26732,MAAA0070915 - (NCC ENVIRONMENTAL SERVICES),ocds-9t57fa-131907,ocds-9t57fa-131907-2025-08-26T00:00:00Z,131907
1391,1.JTM INdustries 2. Motlotlomiseng Projects 3. Evol Trading 4. Chomaz TRading and Construction,ocds-9t57fa-13241,ocds-9t57fa-13241-2021-11-30T00:00:00Z,13241
27085,MAAA0639160 - (MTHOSA TRADING),ocds-9t57fa-136035,ocds-9t57fa-136035-2025-09-02T00:00:00Z,136035
27811,MAAA0092512 - (VEOLIA SERVICES SOUTHERN AFRICA),ocds-9t57fa-137627,ocds-9t57fa-137627-2025-10-21T00:00:00Z,137627
